targ_direction;stroop_cong;trial_start;targ_pos;total_time;target_name;soa_onset;cue_pos;response;trial_number;congruent;SOA;cue_onset;fix_onset;rt;repetition;targ_onset;condition;Accuracy
-5;1;0.0;-5;2.288;Left;0.802;5;lctrl;1;-1;3;0.752;0.0;0.422;0;0.852;practice;1
5;-1;0.0;-5;3.043;Right;0.803;-5;rctrl;2;1;48;0.752;0.0;0.423;2;1.605;practice;1
-5;-1;0.0;5;2.999;Left;0.806;5;lctrl;3;1;48;0.757;0.0;0.364;3;1.609;practice;1
5;-1;0.0;-5;2.989;Right;0.801;5;rctrl;4;-1;48;0.751;0.0;0.371;3;1.604;practice;1
5;1;0.0;5;3.042;Right;0.803;5;rctrl;5;1;48;0.753;0.0;0.422;3;1.605;practice;1
5;1;0.0;5;2.296;Right;0.802;5;rctrl;6;1;3;0.752;0.0;0.431;1;0.852;practice;1
-5;1;0.0;-5;2.318;Left;0.806;-5;lctrl;7;1;3;0.756;0.0;0.437;3;0.857;practice;1
5;1;0.0;5;2.208;Right;0.801;5;rctrl;8;1;3;0.751;0.0;0.341;2;0.851;practice;1
-5;1;0.0;-5;2.907;Left;0.802;5;lctrl;9;-1;48;0.752;0.0;0.265;1;1.605;practice;1
5;1;0.0;5;2.973;Right;0.801;-5;rctrl;10;-1;48;0.751;0.0;0.353;0;1.603;practice;1
-5;-1;0.0;5;3.044;Left;0.802;5;lctrl;11;1;48;0.752;0.0;0.421;0;1.604;practice;1
-5;-1;0.0;5;2.189;Left;0.807;-5;rctrl;12;-1;3;0.752;0.0;0.306;1;0.857;practice;0
-5;1;0.0;-5;2.962;Left;0.803;5;lctrl;13;-1;48;0.753;0.0;0.344;0;1.605;practice;1
-5;-1;0.0;5;2.969;Left;0.802;5;lctrl;14;1;48;0.752;0.0;0.365;1;1.603;practice;1
5;-1;0.0;-5;2.291;Right;0.803;5;rctrl;15;-1;3;0.753;0.0;0.424;0;0.853;practice;1
-5;1;0.0;-5;3.041;Left;0.802;-5;lctrl;16;1;48;0.752;0.0;0.414;2;1.604;practice;1
